LotArea,Utilities,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,PoolArea,YrSold,MoSold,cluster
0.2808291,0.030187175,-0.06751409,1.2925627,0.71615505,0.41912094,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,-0.49945518,1.1734277,0.5979632,0.7842444,1.2352071,0.1761252,-0.20732835,0.7372997,0.98999065,0.23531511,-0.06304185,1.6782742,-0.4481493,6
-0.17741883,0.030187175,0.6412629,-0.5068271,0.7492254,0.5150163,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,-0.5785733,1.4932531,0.8076545,0.7842444,1.2352071,1.3842534,-0.20732835,0.7372997,0.98999065,0.23531511,-0.06304185,0.15921822,0.288662,6
1.9277805,0.030187175,-0.7762911,1.2925627,-1.7641199,1.0903888,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,0.6541381,-0.7828765,-0.16562943,0.7842444,-0.7548488,0.1761252,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,-0.6003097,0.6570676,6
-1.0616812,0.030187175,-0.06751409,0.3928678,0.28624073,-0.20419928,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,-1.6096612,0.4217213,-0.8995488,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,2.13069,6
1.377147,0.030187175,-0.06751409,-0.5068271,-0.6066583,-1.4987874,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,2.8056405,-0.7828765,1.5020095,0.7842444,-0.7548488,0.1761252,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,-0.6003097,1.3938788,6
-0.3102866,0.030187175,-0.06751409,0.3928678,0.6830847,0.3711732,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,-0.83379304,1.3111627,0.45553142,0.7842444,1.2352071,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,0.9187462,1.7622845,6
-0.033002835,0.030187175,-0.7762911,0.3928678,-0.5735879,-0.4439378,-0.68721527,2.4607472,-1.1998537,0.26779857,-2.2967508,-0.5709167,-0.7828765,-1.1151747,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-1.3598377,-1.1849605,6
-0.25114965,0.030187175,-0.7762911,1.2925627,-0.17674394,-0.8754672,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.6321695,-0.7828765,-1.1626519,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,-0.6003097,0.288662,6
-0.1304646,0.030187175,0.6412629,0.3928678,-1.5326276,-1.6426306,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.06813382,0.8209194,0.63357115,0.7842444,-0.7548488,1.3842534,-0.20732835,-0.7707665,0.98999065,0.23531511,-0.06304185,0.15921822,-0.07974365,6
-0.1274189,0.030187175,-0.06751409,-1.406522,-1.8633308,0.9465457,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,0.02629748,0.49175605,0.42783636,0.7842444,-0.7548488,1.3842534,-0.20732835,0.7372997,0.98999065,0.23531511,-0.06304185,0.15921822,-1.1849605,6
0.5077323,0.030187175,-0.7762911,2.192258,-0.24288459,0.8027026,1.0361183,2.4607472,-1.1998537,0.26779857,0.27775478,-0.35653213,-0.7828765,-0.9490043,0.7842444,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,-0.4481493,6
0.015093524,0.030187175,-0.06751409,1.2925627,-1.7641199,0.7547549,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.82103205,-0.7828765,-1.3090402,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-2.2788327,-0.9172771,0.23531511,-0.06304185,0.15921822,-0.4481493,6
-0.640616,0.030187175,1.35004,1.2925627,-1.5326276,0.562964,-0.68721527,2.4607472,-2.2436228,0.26779857,0.27775478,-0.83379304,1.1617552,0.3289254,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,0.15921822,-0.07974365,6
0.082733,0.030187175,-0.7762911,3.0919528,-2.5247374,0.7068072,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-1.0430733,1.0450306,0.06780045,-1.0244579,1.2352071,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,-0.6003097,0.288662,6
-0.26447448,0.030187175,-0.7762911,1.2925627,-0.7389396,1.0424411,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-1.2446969,-0.19458456,-1.1389133,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,0.288662,6
-0.2220888,0.030187175,-0.7762911,-0.5068271,-0.1436736,-0.8275195,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,-0.55305135,-0.7828765,-1.1013272,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,-0.07974365,6
-0.4894741,0.030187175,-0.06751409,0.3928678,-1.3672758,-1.6426306,1.0361183,2.4607472,-1.1998537,0.26779857,0.27775478,-0.9996859,-0.7828765,-1.4475155,-1.0244579,-0.7548488,-2.2401311,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,0.15921822,0.288662,6
-0.3629515,0.030187175,-0.7762911,1.2925627,-1.5326276,0.898598,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,-0.5709167,0.7695606,0.20034115,0.7842444,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,1.0254732,6
0.09009339,0.030187175,-0.7762911,0.3928678,-0.6397286,-1.5467352,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,1.1849952,-0.7828765,0.24584019,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.28152114,-1.2728642,-0.06304185,-1.3598377,0.288662,6
1.2449137,0.030187175,-0.06751409,2.192258,-0.4413066,0.5150163,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,2.8566844,-0.7828765,1.5415739,0.7842444,1.2352071,1.3842534,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,-0.6003097,0.288662,6
-0.2413781,0.030187175,-0.7762911,2.192258,-0.11060327,0.8027026,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.25444424,-0.7828765,-0.86987555,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,1.6782742,-0.4481493,6
0.17867191,0.030187175,-0.7762911,3.0919528,-0.6066583,1.0424411,-0.68721527,5.1511273,-0.15608431,0.26779857,0.27775478,-0.01453768,-0.7828765,-0.68392295,-1.0244579,1.2352071,0.1761252,-0.20732835,2.2453659,-0.28152114,0.23531511,-0.06304185,-0.6003097,0.288662,6
0.8574778,0.030187175,-0.7762911,0.3928678,-0.40823627,-1.211101,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,0.4295447,-0.7828765,-0.33971274,-1.0244579,1.2352071,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,0.288662,6
-0.37323064,0.030187175,-0.7762911,1.2925627,-0.4413066,1.1383365,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,-0.7699881,-0.7828765,-1.2694758,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,1.6782742,-1.5533661,6
-0.20406853,0.030187175,-0.7762911,2.192258,-0.50744724,0.898598,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,-0.5989909,-0.7828765,-1.1369351,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,-0.9172771,0.23531511,-0.06304185,-0.6003097,-0.07974365,6
-0.22183499,0.030187175,-0.7762911,-0.5068271,-0.54051757,-1.4028919,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,-0.5989909,-0.7828765,-1.1369351,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,-1.1849605,6
-0.2991191,0.030187175,-0.7762911,2.192258,-0.27595493,0.5150163,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,-0.6321695,-0.7828765,-1.1626519,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,0.9187462,1.3938788,6
0.5129353,0.030187175,-1.4850681,1.2925627,-2.690089,1.0424411,1.0361183,2.4607472,-0.15608431,0.26779857,0.27775478,-0.40757608,0.48708707,0.08758264,0.7842444,-0.7548488,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-0.6003097,-0.8165549,6
0.1369207,0.030187175,-0.7762911,-0.5068271,-0.11060327,-0.7795718,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-1.1221914,0.8979576,-0.11815217,-1.0244579,1.2352071,1.3842534,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,1.6782742,-1.1849605,6
-0.12196207,0.030187175,-0.06751409,-0.5068271,0.3854517,-0.060356162,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,-0.2034003,-0.7828765,-0.8303111,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,-0.07974365,6
-0.5873166,0.030187175,-0.7762911,1.2925627,-1.6979792,0.6109117,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,-1.5177821,0.73687774,-0.56127334,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,0.15921822,-0.8165549,6
1.2581116,0.030187175,0.6412629,1.2925627,0.18702972,0.8027026,1.0361183,2.4607472,-0.15608431,0.26779857,0.27775478,0.8251353,-0.7828765,-0.03308874,-1.0244579,1.2352071,-2.2401311,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,1.6782742,-0.8165549,6
-0.17107366,0.030187175,-0.06751409,1.2925627,-0.20981427,0.7547549,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,1.0344155,-0.7828765,0.12912525,0.7842444,-0.7548488,0.1761252,-0.20732835,0.7372997,0.35423478,-1.2728642,-0.06304185,-1.3598377,-0.07974365,6
0.22854492,0.030187175,0.6412629,2.192258,0.65001434,1.1383365,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,-0.471381,1.0380272,0.50498694,0.7842444,1.2352071,0.1761252,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,0.9187462,0.288662,6
-0.5486111,0.030187175,-1.4850681,-0.5068271,-1.4995573,-1.4987874,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,-1.053282,-0.7828765,-1.4890581,-1.0244579,-0.7548488,-2.2401311,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-1.3598377,-0.07974365,6
-0.526403,0.030187175,-0.06751409,1.2925627,-1.1357836,0.7547549,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.8542106,0.785902,-0.0053936704,0.7842444,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,0.15921822,-0.4481493,6
-0.6533063,0.030187175,-0.06751409,1.2925627,-0.80508024,-1.6426306,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.3973673,0.75788814,0.32496896,0.7842444,-0.7548488,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-1.3598377,1.3938788,6
-0.4022915,0.030187175,-0.7762911,1.2925627,-1.4995573,-0.20419928,1.0361183,2.4607472,-1.1998537,0.26779857,0.27775478,-0.509664,-0.7828765,-1.0676974,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,-0.8165549,6
-0.06955099,0.030187175,-0.7762911,1.2925627,-2.0286825,0.8506503,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.9996859,0.7672261,-0.13397792,0.7842444,-0.7548488,-1.0320029,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-0.6003097,-0.4481493,6
-0.25191107,0.030187175,-0.7762911,0.3928678,-0.40823627,-1.211101,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,-0.040059656,-0.7828765,-0.70370513,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-1.3598377,-1.1849605,6
0.012428554,0.030187175,-1.4850681,3.0919528,-0.20981427,0.8027026,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.509664,-0.7828765,-1.0676974,-2.8331602,-0.7548488,-3.448259,-0.20732835,-0.7707665,-2.188789,0.23531511,-0.06304185,-1.3598377,-0.4481493,6
-0.60254496,0.030187175,-0.06751409,1.2925627,-1.4995573,0.9465457,-0.68721527,2.4607472,-0.15608431,0.26779857,-2.2967508,-0.027298667,0.3073312,0.23001444,0.7842444,-0.7548488,0.1761252,-0.20732835,0.7372997,-0.9172771,0.23531511,-0.06304185,-0.6003097,1.3938788,6
0.082733,0.030187175,0.6412629,2.192258,-2.690089,0.6588595,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,1.0624896,1.5002565,2.0855842,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,0.98999065,0.23531511,-0.06304185,-0.6003097,0.288662,6
0.4444075,0.030187175,-0.7762911,-0.5068271,-0.4413066,-1.2590488,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,0.23557767,0.77656406,0.8313931,0.7842444,-0.7548488,1.3842534,-0.20732835,0.7372997,0.98999065,0.23531511,-0.06304185,-1.3598377,0.288662,6
0.038570642,0.030187175,0.6412629,0.3928678,-1.0035022,0.035539255,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,0.16666834,1.3368422,1.2527539,-1.0244579,1.2352071,1.3842534,-0.20732835,-0.7707665,0.98999065,0.23531511,-0.06304185,1.6782742,0.288662,6
-0.14036305,0.030187175,0.6412629,3.0919528,-1.0035022,1.0424411,2.7594519,2.4607472,0.88768494,0.26779857,0.27775478,0.07223704,1.9064581,1.6622453,0.7842444,-0.7548488,1.3842534,-0.20732835,0.7372997,1.6257466,0.23531511,-0.06304185,1.6782742,-0.4481493,6
-0.09810424,0.030187175,-1.4850681,-0.5068271,-0.5735879,-1.4508396,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,0.48569304,-0.7828765,-0.29619193,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-1.3598377,-0.07974365,6
-0.51054007,0.030187175,-0.7762911,1.2925627,-1.0696429,0.6588595,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-1.1017737,0.49175605,-0.4465366,0.7842444,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,-1.1849605,6
-0.526403,0.030187175,-0.06751409,0.3928678,-1.0035022,-1.6426306,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.741914,0.031861152,-0.5573169,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,-1.1849605,6
-0.49594617,0.030187175,-0.7762911,2.192258,-1.0696429,-1.5467352,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.66534805,0.20461355,-0.35158208,-1.0244579,-0.7548488,1.3842534,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-0.6003097,0.288662,6
0.93298525,0.030187175,0.6412629,2.192258,-0.40823627,0.8506503,1.0361183,2.4607472,-1.1998537,0.26779857,0.27775478,1.894506,-0.7828765,0.7957852,0.7842444,-0.7548488,0.1761252,-0.20732835,2.2453659,0.35423478,0.23531511,-0.06304185,1.6782742,-0.4481493,6
-0.59797645,0.030187175,-1.4850681,2.192258,-1.6318386,1.0903888,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,-0.9282244,0.052871577,-0.68392295,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,1.6782742,-0.4481493,6
0.027656954,0.030187175,-0.06751409,1.2925627,-0.24288459,-0.9713626,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,-0.57602113,-0.7828765,-1.1191311,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,-1.3598377,0.288662,6
-0.16472849,0.030187175,-0.06751409,1.2925627,-1.6979792,-1.6426306,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-1.040521,0.6738464,-0.2447582,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,-0.6003097,-1.5533661,6
-0.11536309,0.030187175,-0.7762911,2.192258,-0.27595493,0.898598,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.509664,-0.7828765,-1.0676974,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,0.15921822,-0.4481493,6
0.006591001,0.030187175,-0.7762911,2.192258,-0.044462603,-0.6836763,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.65258706,-0.7828765,-1.1784776,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,-0.9172771,0.23531511,-0.06304185,0.15921822,-0.07974365,6
0.42537197,0.030187175,0.6412629,2.192258,-3.0538628,0.13143466,-0.68721527,2.4607472,-1.1998537,0.26779857,-2.2967508,0.38870955,1.8831133,1.8877623,0.7842444,-0.7548488,0.1761252,-0.20732835,-0.7707665,0.98999065,0.23531511,-0.06304185,-0.6003097,-1.5533661,6
-0.830971,0.030187175,-0.7762911,1.2925627,-1.3672758,0.9944934,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,-1.2064139,0.78356755,-0.28036618,-1.0244579,1.2352071,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,-0.6003097,0.288662,6
-0.29797697,0.030187175,-0.7762911,2.192258,-0.7720099,0.8506503,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.12172997,1.3088282,1.0054764,2.5929468,-0.7548488,0.1761252,-0.20732835,2.2453659,0.98999065,0.23531511,-0.06304185,-1.3598377,0.6570676,6
0.12143851,0.030187175,-0.7762911,-0.5068271,0.815366,0.562964,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,-0.496903,-0.7828765,-1.0578064,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,1.6782742,0.288662,6
0.35697109,0.030187175,-0.06751409,-0.5068271,0.71615505,0.46706864,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,-0.019642076,0.72287077,0.5880721,0.7842444,1.2352071,0.1761252,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,1.6782742,-1.1849605,6
-0.24277404,0.030187175,-0.7762911,1.2925627,-0.54051757,0.5150163,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,-0.8542106,-0.7828765,-1.334757,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,0.15921822,-0.07974365,6
0.34770715,0.030187175,0.6412629,2.192258,-1.1357836,-0.20419928,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,0.26109964,1.5632879,1.5178353,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-0.6003097,-0.8165549,6
-0.73097116,0.030187175,-0.7762911,1.2925627,-1.3672758,-1.6426306,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.8159277,-0.7828765,-1.3050838,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,-0.07974365,6
-0.526403,0.030187175,-2.193845,1.2925627,-0.7720099,0.8506503,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-1.2268314,0.3937074,-0.62655455,-1.0244579,1.2352071,-1.0320029,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,-0.07974365,6
-0.51117456,0.030187175,-0.7762911,1.2925627,-1.3672758,-0.012408454,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,-1.0685952,0.5781323,-0.3476256,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,-1.3598377,-1.5533661,6
-0.526403,0.030187175,-0.06751409,0.3928678,-1.5326276,-0.20419928,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,-0.14469975,-0.7828765,-0.7848121,-1.0244579,-0.7548488,-1.0320029,-0.20732835,0.7372997,-0.9172771,0.23531511,-0.06304185,-1.3598377,0.288662,6
0.6461837,0.030187175,-0.7762911,2.192258,0.18702972,0.9465457,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,-0.34121895,-0.7828765,-0.937135,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,1.6782742,-0.07974365,6
-0.40546408,0.030187175,-0.7762911,1.2925627,-0.011392272,0.9465457,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.729153,-0.7828765,-1.2378243,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,1.6782742,-0.07974365,6
-0.79543805,0.030187175,-0.7762911,3.0919528,-0.8712209,0.6109117,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,-0.74957055,-0.7828765,-1.2536501,-1.0244579,-0.7548488,-1.0320029,-0.20732835,0.7372997,-1.5530329,0.23531511,-0.06304185,-0.6003097,0.6570676,6
-0.29670793,0.030187175,-1.4850681,0.3928678,-1.3672758,0.898598,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,0.17942932,0.44273174,0.50498694,0.7842444,-0.7548488,1.3842534,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,-0.6003097,1.7622845,6
-0.6139663,0.030187175,-0.06751409,2.192258,-2.0286825,0.898598,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,-0.40502387,0.69719136,0.2676006,-1.0244579,-0.7548488,-1.0320029,-0.20732835,0.7372997,-0.9172771,0.23531511,-0.06304185,-1.3598377,-0.07974365,6
-0.046708394,0.030187175,0.6412629,3.0919528,-0.70586926,0.9944934,-0.68721527,5.1511273,0.88768494,0.26779857,0.27775478,-0.46882883,1.4955876,0.8946961,-1.0244579,1.2352071,1.3842534,-0.20732835,0.7372997,0.98999065,0.23531511,-0.06304185,-0.6003097,-0.8165549,6
-0.33376372,0.030187175,-0.7762911,2.192258,-2.0286825,0.9465457,-2.410549,2.4607472,-0.15608431,0.26779857,0.27775478,-1.2625623,0.7695606,-0.3357563,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-1.3598377,0.288662,6
-0.145693,0.030187175,-0.06751409,0.3928678,-1.1357836,-1.6426306,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,-0.9690595,0.60614616,-0.24673642,-1.0244579,1.2352071,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,-0.6003097,2.13069,6
-0.16574372,0.030187175,-0.7762911,0.3928678,-0.5735879,-1.4508396,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.42799366,-0.7828765,-1.0043944,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,1.6782742,-1.9217716,6
0.36382386,0.030187175,-0.7762911,0.3928678,0.815366,0.562964,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.15235634,-0.7828765,-0.79074675,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-1.3598377,-0.07974365,6
1.7692783,0.030187175,0.6412629,1.2925627,-1.0365726,-1.6426306,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,0.12072879,2.0091758,1.7868731,0.7842444,-0.7548488,1.3842534,-0.20732835,-0.7707665,2.2615025,0.23531511,-0.06304185,1.6782742,-0.07974365,6
0.5768945,0.030187175,1.35004,3.0919528,0.18702972,1.1383365,2.7594519,5.1511273,0.88768494,0.26779857,0.27775478,1.3636489,-0.7828765,0.38431552,0.7842444,-0.7548488,-1.0320029,-0.20732835,2.2453659,-0.9172771,0.23531511,-0.06304185,0.9187462,-0.07974365,6
0.34923,0.030187175,-0.06751409,2.192258,-1.9625418,1.1862842,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,-0.9690595,1.0380272,0.11923415,-1.0244579,1.2352071,0.1761252,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,1.6782742,-0.4481493,6
-0.1495001,0.030187175,-0.7762911,0.3928678,-0.20981427,-0.9234149,-0.68721527,2.4607472,-1.1998537,0.26779857,0.27775478,-0.8542106,2.2869804,1.2666014,0.7842444,1.2352071,1.3842534,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,0.9187462,-0.07974365,6
0.45811304,0.030187175,0.6412629,-0.5068271,0.616944,0.3232255,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,0.06968484,0.4544042,0.42981458,0.7842444,1.2352071,0.1761252,-0.20732835,0.7372997,0.35423478,0.23531511,-0.06304185,-0.6003097,-0.8165549,6
-0.6533063,0.030187175,-0.7762911,1.2925627,-1.0035022,1.0424411,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,-0.83634526,0.099561416,-0.57314265,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,0.15921822,-0.4481493,6
0.32016912,0.030187175,-0.06751409,1.2925627,-0.5735879,0.46706864,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,3.2216487,-0.7828765,1.8244593,2.5929468,-0.7548488,1.3842534,-0.20732835,0.7372997,-0.28152114,-2.7810435,-0.06304185,-0.6003097,0.288662,6
1.504304,0.030187175,-0.06751409,1.2925627,-0.40823627,0.3232255,-0.68721527,2.4607472,-0.15608431,0.26779857,0.27775478,1.2564567,-0.7828765,0.3012303,-1.0244579,1.2352071,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,-0.6003097,0.288662,6
0.50151396,0.030187175,1.35004,3.0919528,-1.2019242,0.6109117,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,2.062951,2.6698368,3.852134,2.5929468,1.2352071,1.3842534,-0.20732835,0.7372997,2.8972583,0.23531511,-0.06304185,0.15921822,-0.4481493,6
0.69948316,0.030187175,0.6412629,3.0919528,-1.0696429,1.0424411,1.0361183,2.4607472,0.88768494,0.26779857,0.27775478,-0.057925038,1.1244034,0.89865255,-1.0244579,1.2352071,0.1761252,-0.20732835,0.7372997,0.98999065,0.23531511,-0.06304185,0.15921822,-0.4481493,6
0.2847631,0.030187175,0.6412629,3.0919528,-0.70586926,0.7547549,-0.68721527,2.4607472,0.88768494,0.26779857,0.27775478,0.14880297,1.4185493,1.3081441,0.7842444,1.2352071,0.1761252,-0.20732835,0.7372997,0.98999065,0.23531511,-0.06304185,0.15921822,-0.8165549,6
